station_id,0:00 ~ 1:00,1:00 ~ 2:00,2:00 ~ 3:00,3:00 ~ 4:00,4:00 ~ 5:00,5:00 ~ 6:00,6:00 ~ 7:00,7:00 ~ 8:00,8:00 ~ 9:00,9:00 ~ 10:00,10:00 ~ 11:00,11:00 ~ 12:00,12:00 ~ 13:00,13:00 ~ 14:00,14:00 ~ 15:00,15:00 ~ 16:00,16:00 ~ 17:00,17:00 ~ 18:00,18:00 ~ 19:00,19:00 ~ 20:00,20:00 ~ 21:00,21:00 ~ 22:00,22:00 ~ 23:00,23:00 ~ 24:00
2287,0.0,0.03940092165898618,0.0064516129032258064,0.019354838709677424,0.0,0.0,0.01359447004608295,0.0,0.0,0.05161290322580645,0.06589861751152074,0.026497695852534565,0.0,0.0064516129032258064,0.020046082949308756,0.041474654377880185,0.020737327188940093,0.0071428571428571435,0.032949308755760374,0.020046082949308756,0.028571428571428574,0.012903225806451613,0.0,0.0
2288,0.012903225806451613,0.020046082949308756,0.019354838709677424,0.012903225806451613,0.012903225806451613,0.0071428571428571435,0.0064516129032258064,0.01359447004608295,0.0064516129032258064,0.0064516129032258064,0.01359447004608295,0.0064516129032258064,0.0523041474654378,0.05299539170506913,0.05806451612903226,0.052995391705069124,0.01935483870967742,0.03294930875576037,0.03940092165898618,0.21267281105990785,0.08663594470046083,0.04585253456221198,0.0064516129032258064,0.0071428571428571435
2289,0.0652073732718894,0.03364055299539171,0.020046082949308756,0.05944700460829494,0.07304147465437788,0.027188940092165898,0.033640552995391704,0.04009216589861751,0.25069124423963135,0.07949308755760369,0.11244239631336406,0.12811059907834102,0.05944700460829493,0.20046082949308758,0.07880184331797235,0.0587557603686636,0.06520737327188941,0.09815668202764977,0.15184331797235023,0.1195852534562212,0.12027649769585255,0.05299539170506913,0.05944700460829493,0.04723502304147466
2290,0.2799539170506913,0.3122119815668203,0.35806451612903223,0.2836405529953917,0.1403225806451613,0.11175115207373273,0.15967741935483873,0.26566820276497694,0.13317972350230417,0.33018433179723505,0.2585253456221198,0.23986175115207375,0.29861751152073734,0.3384792626728111,0.4518433179723503,0.33732718894009217,0.40092165898617516,0.6804147465437789,0.46682027649769586,0.30506912442396317,0.3043778801843318,0.3142857142857143,0.2728110599078341,0.3264976958525346
2292,0.08525345622119816,0.10599078341013825,0.10806451612903227,0.07096774193548387,0.05299539170506913,0.17903225806451614,0.03940092165898618,0.18133640552995392,0.20852534562211983,0.1576036866359447,0.11612903225806454,0.28433179723502305,0.21474654377880187,0.15253456221198158,0.1403225806451613,0.123963133640553,0.25576036866359453,0.2370967741935484,0.36105990783410147,0.11244239631336406,0.13317972350230417,0.11889400921658987,0.14815668202764978,0.1589861751152074
2293,0.20691244239631335,0.23341013824884793,0.26705069124423964,0.3029953917050691,0.17465437788018434,0.1576036866359447,0.13894009216589862,0.123963133640553,0.35299539170506916,0.24631336405529958,0.19400921658986175,0.2877880184331797,0.38894009216589864,0.4447004608294931,0.44400921658986175,0.2513824884792627,0.39239631336405534,0.4589861751152074,0.6847926267281106,0.5635944700460831,0.5364055299539171,0.47926267281105994,0.4161290322580645,0.19608294930875578
2294,0.19769585253456223,0.1827188940092166,0.13686635944700462,0.15253456221198158,0.13894009216589862,0.11244239631336407,0.14746543778801843,0.19838709677419356,0.5444700460829494,0.391705069124424,0.23271889400921658,0.2900921658986175,0.3682027649769586,0.2161290322580645,0.3682027649769586,0.3380184331797236,0.35898617511520736,0.5555299539170507,0.9389400921658988,0.3258064516129032,0.2900921658986175,0.38894009216589864,0.3631336405529954,0.18686635944700464
2297,0.40437788018433185,0.3506912442396314,0.32511520737327193,0.33571428571428574,0.11820276497695853,0.13456221198156681,0.24861751152073733,0.3430875576036867,0.23133640552995394,0.32511520737327193,0.219815668202765,0.3887096774193548,0.36658986175115205,0.311520737327189,0.3716589861751153,0.31820276497695854,0.3615207373271889,0.40092165898617516,0.6610599078341015,0.35161290322580646,0.3343317972350231,0.26705069124423964,0.3465437788018434,0.30714285714285716
2298,0.12603686635944703,0.48341013824884793,0.18548387096774194,0.13894009216589862,0.10391705069124424,0.12027649769585255,0.11244239631336408,0.4850230414746544,0.44377880184331797,0.21198156682027652,0.13248847926267282,0.13456221198156681,0.1861751152073733,0.22281105990783412,0.2564516129032258,0.19769585253456223,0.17972350230414746,0.2949308755760369,0.3172811059907834,0.24216589861751153,0.17764976958525347,0.20921658986175115,0.1596774193548387,0.20414746543778803
2299,0.11244239631336406,0.17695852534562212,0.12603686635944703,0.15691244239631338,0.13110599078341015,0.0859447004608295,0.4497695852534562,0.6804147465437789,0.6223502304147466,1.3274193548387099,0.37811059907834105,0.343778801843318,0.35737327188940093,0.33433179723502304,0.3652073732718894,0.2470046082949309,0.3165898617511521,0.38317972350230417,0.5122119815668202,0.29792626728110605,0.3423963133640553,0.42188940092165905,0.19331797235023043,0.17327188940092167
2301,0.3903225806451613,0.4569124423963134,0.27718894009216594,0.34746543778801847,0.2055299539170507,0.2089861751152074,0.25069124423963135,0.35599078341013823,0.504147465437788,0.3967741935483871,0.43456221198156686,0.5914746543778802,0.6688940092165898,0.8400921658986176,0.9695852534562212,1.1536866359447004,1.3269585253456222,1.2725806451612904,1.4799539170506912,1.0467741935483872,1.0034562211981568,0.8935483870967742,0.687557603686636,0.42811059907834104
2302,0.7089861751152075,1.3018433179723503,1.0119815668202765,1.021889400921659,0.6783410138248849,0.2585253456221198,0.4986175115207374,0.34746543778801847,0.9297235023041475,0.6785714285714286,0.41543778801843323,0.48064516129032264,0.531336405529954,0.6202764976958526,0.693778801843318,0.7935483870967742,0.875115207373272,0.8350230414746544,0.9023041474654379,0.9023041474654379,0.8930875576036867,0.8472350230414747,0.7255760368663595,0.6988479262672811
2303,0.5112903225806452,0.3988479262672811,0.4497695852534563,0.378110599078341,0.31497695852534563,0.21774193548387097,0.29516129032258065,0.33364055299539175,0.9297235023041476,0.5516129032258066,0.3423963133640553,0.3824884792626728,0.4921658986175116,0.6006912442396314,0.563594470046083,0.6352534562211982,0.588709677419355,0.8677419354838709,1.236635944700461,0.7585253456221199,0.6453917050691245,0.45760368663594475,0.45967741935483875,0.5347926267281107
